text,label,text_label
RT @Treal_UrMagesty: Darkskin girls got that juicy pussy ,1,OFFENSIVE
RT @Stfu_NobodyCare: bird fucking ,1,OFFENSIVE
Yo bitch choosin just letr,1,OFFENSIVE
One of the best #faggot #jokes of all time is #StephenKing's #IT> Anybody seen that #faggot lately? I believe he's dressed as #Obama .,1,OFFENSIVE
I'm in the cut with my old boys and this bitch asks me to smoke weed with her in a fucking Yaris. The fuck? Lol hell no.,1,OFFENSIVE
I'm a purple headed cunt,1,OFFENSIVE
RT @ThriIIuminati: im chill as fuck but ill still turn up on ur bitch ass,1,OFFENSIVE
It's fact that a male brain cannot always hear the high pitched voice of a women.. So bitch don't get mad..I really didn't hear you!!,1,OFFENSIVE
Fuck what a bitch saying the hood love me,1,OFFENSIVE
This bitch got zero kills and yet got a legendary enngram?!!!! What the absolute fuck?!!!!!,1,OFFENSIVE
@USER AARON RODGERS WILL NEVER WIN A RING THE REST OF HIS SAD ASS CAREER! I HOPE YOU HIS REGULAR SEASON HEROICS CAUSE THATS ALL HE IS GOOD FOR! HAVE A NICE DAY!,1,OFFENSIVE
"RT @_materialgurlxo: How you leave ya mans dead for a broke bitch, most these rap niggas on some hoe shit!!!",1,OFFENSIVE
I give my niggas hope and sell these bitches dreams!,1,OFFENSIVE
@kieffer_jason nigga I was there at 5:42 I went to go get my homeboy and I texted u at 5:50 naw u a bitch,1,OFFENSIVE
"I'll break any bitch nigga down, I don't care about your size.",1,OFFENSIVE
@USER Holder is responsible for selling guns to the Mexican cartel. Just another Obama administration law breaker.,1,OFFENSIVE
RT @BallOut057: @1stBlocJeremiah this bitch think look like Rihanna ? http://t.co/o7Q3CMDPnt,1,OFFENSIVE
RT @CityBoiCoop: RT @RoJustDGAF: Damn it RT @BobbyBudnic: RT @TittySlapMe: Once or twice is cool but damn bitch http://t.co/WTDCShx ,1,OFFENSIVE
 @ICEom @SupurMario27 coolin my nig ( @1TIMMYTEE voice) uhhee ( @ICEom laugh),1,OFFENSIVE
 @DuncanHines_: @KB_Three fck you nigger lol jk bra,1,OFFENSIVE
"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday",1,OFFENSIVE
I'll call u bitch for short,1,OFFENSIVE
"I had the boldest side hoes, come out to me I front of my girl nd start touchin a nigguh",1,OFFENSIVE
pussy ass bitches,1,OFFENSIVE
@KILLQuana lmao cunt,1,OFFENSIVE
@Alejandro_Bihhh @CapoDaAssHole so y'all niggaz ain't never listen to no slow shit with a bitch,1,OFFENSIVE
@treyspears3 it's fucking real retard holy fuck can you not read my tweets fucktard?,1,OFFENSIVE
"""@irlfatty: my pussy sweet like watermelon http://t.co/SKlPh3TtoG""Thotermelon",1,OFFENSIVE
"RT @CayMarieee: I love my BFFL, she don't even smoke but for my bday bitch gone b turntttt fa me ",1,OFFENSIVE
@_xpriceless_ correction bitch yo illiterate ass wanna eat my pussy and I got some center street boys dat u can suck up nun major,1,OFFENSIVE
RT @thesexiertwin: Making today my bitch ,1,OFFENSIVE
that hoe that you in love with? that's that hoe I mess around with,1,OFFENSIVE
@USER @USER she is a zombie.,1,OFFENSIVE
"I had to tell a bitch, I WANT THE LOVEEEEE",1,OFFENSIVE
RT @MANIAC3X: Lmaooo The Cleveland G00n sent DRose to hell last night in his own home and this faggot @NotoriousBM95 disappeared,1,OFFENSIVE
 @RedHeadRay_: Is it wrong if I get on this bitch and started talking shit ? yes!,1,OFFENSIVE
@On_Point_Prg @Fempop @WendyDavisTexas Did you take a picture of your pussy I hope you super sized it because it's huge grand canyon size,1,OFFENSIVE
@USER Oh what a tangled web we weave when first we practice to deceive.! Give it up Serena you are looking silly now.,1,OFFENSIVE
I called. In to work n bitch said they might not want me to go back,1,OFFENSIVE
@pricelessxxx u good man long time my niggah,1,OFFENSIVE
See ima stop getting on this here Twitter arguing with you hoes ......stupidity is a trait that I DONT NOT FUCK WITH ,1,OFFENSIVE
@PRoseish we don't send pussy ass cowards to old sparky,1,OFFENSIVE
Harry must thincc I'm the bitch he can fall Bacc on ah sum Boi BYEEEEE ,1,OFFENSIVE
270 on flappy bird suck my dick and lick my balls #swag,1,OFFENSIVE
"RT @causeweregirls: Bae: ""Go talk to your hoes""Me: http://t.co/kKk5pSBv9F",1,OFFENSIVE
@dina51814 @FlyoutChase bitch what? I don't give a fuck what you say but don't fuckin lie on me you hairy bitch,1,OFFENSIVE
@USER @USER She is a horrible at her job...maybe that's why her career is dying...,1,OFFENSIVE
@USER Disgusting,1,OFFENSIVE
Seeing so many basic bitches rn,1,OFFENSIVE
If you not my bitch. I really don't care ,1,OFFENSIVE
@Molly_m5462 better bitch!:),1,OFFENSIVE
@USER whoaaa that's amazing i wanna see her now   also you are a kinky lil slut but ily,1,OFFENSIVE
@King_Albert21 @Ceto_13 ha ha look what this fag said lol,1,OFFENSIVE
 @FxckAshUK: @TheKaosYatti Ain't my gf you lil nigguh stfu glory be to GOD then lmfaooooooo ,1,OFFENSIVE
 @thachosenkid321: What hoes do I have tbh on the highest of keys same,1,OFFENSIVE
"@USER @USER Look at Sweden, France, UK, Europe is changing. EUROPE WILL BE A MUSLIM CONTINENT BY 2050. Please watch the YouTube video title MUSLIM DEMOGRAPHICS "" , YOU WILL BE SCARED TO DEATH, unless you are a Muslim or love Islam. Mind u, I'm an African in America.""",1,OFFENSIVE
RT @TAXSTONE: If certain niggaz can even get my bitch attention hey can have it,1,OFFENSIVE
Lol it's 4:36 and bitches are out here staggering drunk,1,OFFENSIVE
Say it to me when I confront you pussy fuck,1,OFFENSIVE
@USER @USER You'd also know this isn't about women at all b/c Democrats don't call for justice for women assaulted by Democrats when there is both evidence of injury and police reports. You'd know Dems only demand conservatives be found guilty upon accusation. You'd know this is all political. URL,1,OFFENSIVE
@YGJOHNSTON that white bitch is a G for choppin that whole line of niggas ,1,OFFENSIVE
@USER And the factory's coming back U do n a movie on that... sum worth do n.. cause just sling shit shows No intelligence..,1,OFFENSIVE
Whenever you need your hoe protected on social media or anywhere in the world? Please contact @JPERZELL and he'll fight for that hoe.,1,OFFENSIVE
Rihanna just slaying any bitch ,1,OFFENSIVE
Oh no tht hoe ode fake !!!,1,OFFENSIVE
@AustinZ18 i can not wait to see this fucking cunt. Her ass is mine. ,1,OFFENSIVE
@USER Thats is not what i was saying.. read my other tweet to you. I never said that.. you sir are putting words in my mouth! liberals really are just assholes.. cant have a civil discussion!,1,OFFENSIVE
" @schoolfession: ""This was hung in the boys bathroom..."" - St. Dominic http://t.co/OErALv45gI @outlawdipper silly bitches.",1,OFFENSIVE
RT @thecoreyholcomb: If your man is happy in his next relationship your fucked up ways are a blessing bitch,1,OFFENSIVE
RT @If_ItAint_B: Message to the homies...dont blow a good girl. Having hoes is childish...in the end they do nothing for you either.,1,OFFENSIVE
@USER No nigga,1,OFFENSIVE
"RT @snoleezey801: @uce_INA poly ratchets.. Can't stand poly bitches in general they loud, annoying, and they talk too much..",1,OFFENSIVE
@USER That was Awesome. I love hearing you destroy the Liberals but most of all Trudeau,1,OFFENSIVE
"RT @HornyFacts: Fuck twerking, bitch can you cook?",1,OFFENSIVE
gotta remind myself to put da phone down sometimes cuz I get sidetracked when I see all these bad bitches n den get mad cuz I cant meet em,1,OFFENSIVE
@USER @USER @USER @USER @USER Peter....look at your liberal self making no sense.....It is just a little suspicious that everyone making last minute claims against Kavanaugh are Trump hating liberals...And of course they have zero proof of anything...Just like Their collusion obsession.,1,OFFENSIVE
@USER Although I think that Carter was a decent man he was without a doubt the 2nd worst president in my voting history. 44 was the worst if there was any question.,1,OFFENSIVE
After you get good pussy you be feelin like you just found the last dragon ball..,1,OFFENSIVE
@YungIll314 everybody in Dot Mob/O-Red/Mickey Factz when you battled Clips he wore some ancient hong kong shit + 2 different colored hi-tops,1,OFFENSIVE
@USER @USER He gets confirmed. Conservatives don't care that he's a rapist. At all.,1,OFFENSIVE
RT @krystalschnutz: If I can eat some random bitches ass I can eat iggy's ass.. #randomthought #randomthot #shitiwouldneverdo,1,OFFENSIVE
"""@kayreneeee_: Fuck wit us and then we tweakin hoe"" shmurda!",1,OFFENSIVE
@USER White liberals really hate themselves. #TDS,1,OFFENSIVE
"RT @tanishalixpussy: no need to compete with other women there's only one of me, and shit... im that bitch",1,OFFENSIVE
Taught me how to hate a bitch,1,OFFENSIVE
no im not weezy bitch im wheezy from that chronic cough,1,OFFENSIVE
@USER He is not working for Texas he is paid by the Soros cartel. Not fond of Cruz but Beto is a dangerous person! Just another DNC sheeple!,1,OFFENSIVE
"I remember me and duddy was arguing and he gon say ""shut up bitch that's why you raped me !!!"" just childish",1,OFFENSIVE
@ohVixen @iBaneXx You gotta respect a bitch before she let's you put your entire arm in her vagina.,1,OFFENSIVE
Boney ass bitch farting out mini basketballs ,1,OFFENSIVE
Lol look @LoveRHateMe_ is Mike Brown's twitter. Look at the trash he wrote about lmao. Gentle Giant my ass #Ferguson,1,OFFENSIVE
The movie #abouttime a hard ass chick flick. This nigga goes back in time if he but too quick n fucks the bitch over n over lol,1,OFFENSIVE
"RT @MrRigginss: my ""bitch stfu"" game strong asf '",1,OFFENSIVE
@USER @USER LIAR!!! What supporters is she talking about??? I was embarrassed when our last president went on a world apology tour and he even bowed to them like he was their servant!!! URL,1,OFFENSIVE
RT @KeyshBeChillin Have you bitches done your Kegals today?,1,OFFENSIVE
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #BigTits | Cute preggie slut big tits plays with swollen pussy http://t.co/iTCpEBCem4",1,OFFENSIVE
@USER This (confirmation) is a done deal. He said she said and she's a leftist Antifa nobody.,1,OFFENSIVE
U corn fly then bitch when it has no seeds and its lime green with full of Crystal all over,1,OFFENSIVE
RT @iLovedrunkgirls: @DseanAssAFool: Bruh I never seen so many ugly bitches in one picture before smh http://t.co/ypGGSf64ea is that Luda ,1,OFFENSIVE
RT @Blakeanthony98: @Thompson_Era: @hiagokoury: That hoe smashed the whole team ! C H I L L Lmao y'all fools ,1,OFFENSIVE
@USER you know Scott does not care about gun control. He has done nothing to help our children fight For gun valance stoppage in America. Vote to help our kids in school. Vote DEM. Trump lied to them with him .,1,OFFENSIVE
I would probably still feel bad if you weren't such a bitch about it...,1,OFFENSIVE
RT @JesusIsAJerk: On my way to fuck your bitch. http://t.co/aNZngPNmLS,1,OFFENSIVE
Mum told me about that guy from one direction puffin on the dutchy nd I was like so? Least the cunt isny a mad smackhead...,1,OFFENSIVE
Been schooling these bitches since 92' ,1,OFFENSIVE
They thought I wouldn't make it pussy nigga we made it,1,OFFENSIVE
@USER We shouldn't be surprised. These same pigs worked with neonazis to unmask antifa protestors. And the local coverage by shit journos like @USER didn't cover that AT ALL. We had to rely on @USER for investigative coverage URL,1,OFFENSIVE
"@WalkerJensen yaaaasssss it is. You are buhlowin' up my timeline, negro. ",1,OFFENSIVE
"Confident in one way, pussy in another. So strange",1,OFFENSIVE
"I just heard my mom go ""she is up"" v annoyed bitch the fuck you expect I slept for how long and now I'm hungry bye felecia",1,OFFENSIVE
@OUBad just know a countryass old bitch in Tn. has ur back!,1,OFFENSIVE
@USER I was more sad about how many liberals seem to love firing shots at allies. I saw it in 2016 with Bernie Sanders supporters calling me an Uncle Tom for supporting Hillary. I made the same argument then and now. No shade and hopefully you don't block me. I respect your opinion,1,OFFENSIVE
RT @StunningStina: We all know you're fucking a bitch right now LOL,1,OFFENSIVE
@UltraGoogle what's a puto isn't that bitch in Spanish.,1,OFFENSIVE
"RT @BoyGoten: When Waka said, ""Suck My Dragon Balls bitch call me GOKU!"" http://t.co/N7kP7dS198",1,OFFENSIVE
And niccas are 38 HOT if they paid 20 bucks for that Pay-Per-View......,1,OFFENSIVE
RT @KMURDER1000: How am i suppose to ride for you ? and you got bitches ina back seat ,1,OFFENSIVE
The beauty of not needing or wanting a man is priceless. Idk see how bitches be strung the fuck out over men they have joint custody with,1,OFFENSIVE
 @lifeof_brandon: @100046729: @lifeof_brandon bitch I called yu back the lies ,1,OFFENSIVE
"This is Marco's lotion, and he got mad that I told him that he smells like a bitch http://t.co/e0cnF1nWSI",1,OFFENSIVE
Me n niccas ya type Neva exchange #'s .. Wanna talk down n still gain from us!,1,OFFENSIVE
Text your bitch some lyrics from that new Ty Dolla $ign tape before she wake up so she'll nag you a little less today,1,OFFENSIVE
why are people acting like they didn't know hoe allen was going to the cavs 6 months ago?,1,OFFENSIVE
RT @Deemazz_70: @JMcCown11 got all the bitches http://t.co/A3gF4iAPS9,1,OFFENSIVE
 @Deeiiggee: My dog like scratches at the floor before he lays down.. He's weird buddy's normal your weird bitch,1,OFFENSIVE
@USER josh as slave leia,1,OFFENSIVE
@pussyjuices drink pussy juice nigga,1,OFFENSIVE
RT @taypaynay: Little bitch,1,OFFENSIVE
This Lil fraudulent bitch had the nerve to call my phone talking crazy bout how she get down nd puts http://t.co/zUxDnP3XR1,1,OFFENSIVE
 @CheyaGurr: @A_Mitchellll13 ur seriously a fag don't hate,1,OFFENSIVE
RT @Taylor_1017: Get this bitch out of my house,1,OFFENSIVE
 @MeCause1mRae: A lot of you males need to dress up as real men for Halloween since y'all be acting like bitches all year. ,1,OFFENSIVE
Lmao that the funniest way to disrespect a person by calling him a itty bitty bitch. Makes me feel low in life,1,OFFENSIVE
"RT @fernvndooo: u do realize when you say ""OMG MY EX DOWNGRADED LOL XDDD"" it makes you seem like a creepy little cunt that can't seem to de ",1,OFFENSIVE
@USER im fucking sad also this gif is art,1,OFFENSIVE
@USER He knew the email were released earlier! Just pandering to his ignorant base,1,OFFENSIVE
@NaramY22 nah that shit gets me heated. I have the smartest mouth and know what I'm doing and get called a retard. I'm done playing games,1,OFFENSIVE
bitches aint shit but hoes an tricks,1,OFFENSIVE
wow im gonna smoke myself retarded when i get home,1,OFFENSIVE
@USER is really THAT bitch wow,1,OFFENSIVE
You just a Twitter hoe,1,OFFENSIVE
He bring the hoes out on twitter nigga got magical powers RT @thisisyoungdj: Who is @DJZeeti?,1,OFFENSIVE
"""@queendulaaa: Got a couple bitches saying they know me But I ma let the money talk for me "" AND I'M LIKE... #WWYD",1,OFFENSIVE
Plot twist I fucked your bitch,1,OFFENSIVE
"GIRL! Trying to put dem bitches on, too! RT @CeeisMee: In AutoZone trying to buy the correct wiper blades for my car http://t.co/tifQceESts",1,OFFENSIVE
RT @FunnyPicsDepot: how to get unlimited pussy in high school http://t.co/54vF2R3S3a,1,OFFENSIVE
That ho went from darkskinned to mulatto RT @FunnyJulius: This fucked me up http://t.co/8tzvBBzXa1,1,OFFENSIVE
I don't believe in that frenemies shit who Wats to have a bitch like dat with u all the time,1,OFFENSIVE
"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?""",1,OFFENSIVE
@USER @USER @USER @USER @USER And guys like you are the fat yokels.,1,OFFENSIVE
RT @tyler_yost: You guys are all the best @brownboy_U @Yojhan174 @caitnicole3 @alexiscarfield @CiCi_Phi love you nig nogs #indyfam,1,OFFENSIVE
"RT @wizkhalifa: Share your feelings but if iss some hoe shit, keep it to yourself.",1,OFFENSIVE
 this fucking bitch Rachel needs to die please,1,OFFENSIVE
Taking pics I'm the school bathroom is fucking stupid #retards,1,OFFENSIVE
RT @RedScareBot: Commie and#9773; Mints RT @_whiteponyjr_ F#@!kkk this faggot commie http://t.co/lnqNpChciA,1,OFFENSIVE
"RT @onDAT_Othershit: I swear, a yung nigga use to wanna be a heartbreak kid RT @_KudaBrazyy: Shawn Micheals and Razor Ramon both had bitches",1,OFFENSIVE
RT @_MissBre: Lord. RT @BadSkinWavyHair: RT @_MissBre #SugarCode RT @KiiD_ThatGuy: If you a hoe you a hoe I'm not finna sugar code it,1,OFFENSIVE
@USER @USER You nailed that ass,1,OFFENSIVE
Boats n hoes boats n hoes gotta have me my boats n hoes!!!!!!!,1,OFFENSIVE
I'm in this bitch like a mf ,1,OFFENSIVE
" @Greg_Jon3s: I hope my future wife, who ever she might be, is sleeping or studying instead if being a hoe right now nigga shutcho asss up",1,OFFENSIVE
RT @YaaBoyShiki: How the fuck can some people not get atleast 1 on flappy bird. I just got 11 while smoking a fuckin square.,1,OFFENSIVE
Paybacks a bitch.,1,OFFENSIVE
RT @xojeaninee: dawg! @Tressilicious: Pet peeve is finding out a cute guy has hoes. I automatically lose interest. I don't compete. ,1,OFFENSIVE
"' Just was old to me , a lil proton feel me ? Some bitches that's gon feel me , some niggahs that won't kill me .",1,OFFENSIVE
@USER @USER You go Mike and by the way Sarah she is the best lair . URL,1,OFFENSIVE
"RT @rockiefresh: If ya chick always getting into it wit other bitches u gotta tell her that shit ain t fly, and it s costly",1,OFFENSIVE
"I'm glad that after telling me how much of a basic bitch I am, @GreekPharaoh also admitted to being basic. #truefriendsarebasictogether",1,OFFENSIVE
@ZaneIsClasker Photoshop putting my head on fags is not proof.,1,OFFENSIVE
@CRYaboutitNIGGA waddup doe Lil nicca,1,OFFENSIVE
@USER @USER don't disrespect sharpie like that bro it was definitely some off brand shit from the back of a dollar tree  ,1,OFFENSIVE
 RT @iDO_me2: this vodka be having all the hoes bent over ,1,OFFENSIVE
 @Stoney_Blu: Y'all big braid gelled baby hair havin bitches look like Dashiki from Don't Be a Menace ... This is not up for discussion ,1,OFFENSIVE
@USER And I you ya sexy lady you  ,1,OFFENSIVE
"RT @TheAlexP: Yelled out ""come on bitch!"" At myself, by myself, lifting weights as motivation...thanks guys, you always have my back.",1,OFFENSIVE
@USER @USER #Westminster @USER #Tories @USER @USER @USER #Brexiteers #OutOfTheEU @USER We think not #AnnaSourpuss   Best for the #UK   without a doubt is to #Leave with #NoEUDeal and just get on forging   trade deals and say to the #EU #FuckEU  ,1,OFFENSIVE
@USER @USER That is the same old crap spewed by the liberals (MSM). They are disgusting!,1,OFFENSIVE
This girl is the nastiest skank bitch I've ever met. DO NOT TRUST HER. She is a fugly slut http://t.co/7sU1UIFUNS,1,OFFENSIVE
"@Of_Angelis yep, which is messier/more dangerous/more environmentally-unfriendly than their retarded new spouts. @innov82bgr8",1,OFFENSIVE
Slut ass queen bee bitch.,1,OFFENSIVE
This bitch tweets been on point the few minutes I been on.,1,OFFENSIVE
RT @SoCoSoPretty: And niggas don't be knowing the difference or want to believe that the bitch actually ugly,1,OFFENSIVE
 @garytiffany_: Make the most of what you have. Don't tell me what to do bitch,1,OFFENSIVE
Somebody tell these pussy niggas I got em,1,OFFENSIVE
RT @CallMeRenee_: @1inkkofrosess: @CallMeRenee_ my bad bitch im logged in on everybody shit hell yeaa me too seen tiff just tweet f ,1,OFFENSIVE
RT @KxRxSxB: All I want for my birffday is a big booty hoe!! She gotta big booty so I call her big booty!! #LyricsYouLikeToScream,1,OFFENSIVE
RT @Ryder_LetsGetIt: @ItsNotHarold: I say if a girl got 7 bodies or more and she 20 or younger she a hoe ON GANG !,1,OFFENSIVE
"Is that the remix? ""@breezyfrmdablok: these hoes ain't lawyers! lmao my fave Chris Brown song""",1,OFFENSIVE
Why black girls gotta be thots? Ain't nobody bringing up the fat white hoe you fucked back in middle school. #LoveOurWomen,1,OFFENSIVE
"RT @DaRealKha: ""I'm sorry but side bitches better than a wife in this era...check the stats B lol""",1,OFFENSIVE
 @chloeonvine: im just a sarcastic lil bitch who loves to sleep and eat ,1,OFFENSIVE
"Currently listening to ""The Imperial March"" Traditionally only played when preparing to slash bitches.",1,OFFENSIVE
"RT @theyoungdread: Words go from babe to bitch, I love you to I hate you, I need you to forget you, you're my everything to you're nothing.",1,OFFENSIVE
@USER @USER The dems have done this since they were the KKK. Except back then they accused black men of raping white women then lynched them. Same play from the old playbook. Everyone of these liberals crying outrage are fake if they aren't pressuring Ellison to resign.,1,OFFENSIVE
She like to argue so I sent dat bitch to law school,1,OFFENSIVE
@_ReneashaC @RishaaWilliams Hoe yu erbody bitch ,1,OFFENSIVE
RT @i_EaT_PIE: Dame the type of bitch that go to jail to meet men http://t.co/ZWtTSb9cc1,1,OFFENSIVE
Japanese teen has her trimmed pussy toyed by a green vibrator http://t.co/jC8AZqu6nr,1,OFFENSIVE
"RT @gnuts_2: RT""@Ashspeaks_: To these hoes I'm everything""",1,OFFENSIVE
.. this woman has nothing but play tennis and yet she is constantly being disrespectful it's insane. the whole all owes her an apology atp URL,1,OFFENSIVE
@USER I think she is the one mad. She didnt like being called out so she is trying to make them bully me.  ,1,OFFENSIVE
Goligoski must bleed. He should also leave via ambulance. I guess Sill is the closest thing they have at a McGrath. Hit that bitch.,1,OFFENSIVE
@SuperDickRikki I'm highly upset dat des bitches tryanna clown me on a media sight bitch I ain't going,1,OFFENSIVE
@USER @USER This B**ch Behar needs to shut that big ugly hole on her face and think about the fact she's not giving Kavanaugh or his family the benefit of their rights as citizens. In her fat head they're guilty bc they're Conservatives. Behar needs a muzzle around decent people. HRC clone.,1,OFFENSIVE
RT @_xMaiya_xMonike: What's the difference between a main and a side bitch ?? Shit y'all both getting feed lies and dick!,1,OFFENSIVE
@angelo_GL oh yea a-lo aka mr bitches lmao,1,OFFENSIVE
"@USER @USER When I turned the speech on it sounded to me like Liberals becoming another nasty party"" with his personal attacks on various individuals.""",1,OFFENSIVE
"RT @raider_level: She was like ""I don't go to raider games. They are ghetto and people get jumped"" lmao I was like ""well the shit sound lik ",1,OFFENSIVE
"' I took the bitch down In the set , yo bitch get around in the set , I dicked the bitch down in the set , yo... http://t.co/PlByuQgerG",1,OFFENSIVE
@USER You kept a SCJ seat open for over a year with Merrick Garland. It is not fair to push Kavanaugh thru. He is the most unpopular nominee ever. The American people deserve better than this. The woman deserves better than this.,1,OFFENSIVE
"RT @RealBobbyJay: If a mf really like you , they'll drop all their hoes , exes , and groupies and focus only on you.. ",1,OFFENSIVE
@USER You are low class asshole. You wear your suits and talk about the 1% or call us deplorable all while you sit behind your antifa and hate filled lying son of a bitch party and call yourself honorable. At least my pappy would be proud of me for being a man and standing true.,1,OFFENSIVE
 - ugh bitch I love you and that A S S your just simply FLAWLESS I remember when you cute a peice of your hair hella short ,1,OFFENSIVE
"My dad's friend was telling my dad and I about how he ""got some good pussy last night"", and how she was a ""good lay"". It was a real bummer.",1,OFFENSIVE
@dannycatsteve because it's fucking retarded?,1,OFFENSIVE
#RSSReachesOut Now its open to everyone who really is intolerant. Shame on these Psuedo liberals,1,OFFENSIVE
RT @Fitcchh: White girls that talk ghetto<<< you're not cute ,1,OFFENSIVE
"RT @CzarZellem: Hey Liberals,meet @SenTedCruz, future majority leader of the US Senate.Enjoy. Payback is a bitch. #p2 #stoprush #waar http: ",1,OFFENSIVE
RT @ImaKittttyy: Made Homemade chili and cornbread for dinner. And watching Supernatural with my fave boys!! Happy Saturday bitches! http:/ ,1,OFFENSIVE
And little bitch ass @_TriggaPlease_,1,OFFENSIVE
@USER @USER Gun control isn't about public safety...it's about hating 'rednecks' and social engineering.,1,OFFENSIVE
@NikkiNigro22 lucky bitch! ,1,OFFENSIVE
@thecoreyholcomb I'd give that hoe the finger everyday at work until I get fired for it.,1,OFFENSIVE
I just herd the most random and. Creepiest sound.... Da fuck is going on outside my windows... I'm not looking out that bitch.,1,OFFENSIVE
"@Latrobemark niggahs be like im draggn my nutts in 2 degree weather , out tgere Frozed like a bitch",1,OFFENSIVE
Lmao this bitch thinks she fancy with some michael kors,1,OFFENSIVE
Creeping Death still stuck in my head bitch,1,OFFENSIVE
Tempted to finish every sentence I say today with yo or bitch. #BreakingBad,1,OFFENSIVE
RT @Derekisom: Making this first day my bitch,1,OFFENSIVE
RT @taexchanae: momma dee ain't loyal. you ain't pose to tell his main bitch bout his side bitches ,1,OFFENSIVE
RT @Truth_305: @CityBoiCoop: LMFAOOOOOOOOOO RT @CoochCakes: LMAOOO RT @MyPotnaB: You a faggot if you ever wore a tall tee and took your pant ,1,OFFENSIVE
@USER He wants his 5 min of fame.,1,OFFENSIVE
RT @LadiesLuv_Audi: Eating pussy is good....eating everybody pussy ain't healthy,1,OFFENSIVE
@USER She makes me sick. She uses these confirmation hearings and investigations to campaign and for photo ops. She is a junior Senator that is way out of her league.,1,OFFENSIVE
The only reason I cheat is to show these bitches what kind of dick my girl be getting.,1,OFFENSIVE
"""@__taradise__: Ya nigs out there still saying y'all don't eat butt?!"" WITH A STRAIGHT FACE!",1,OFFENSIVE
@phishlicia I got weed. Come over faggot,1,OFFENSIVE
I hope you realize that your both retarded,1,OFFENSIVE
@USER Total Bullshit,1,OFFENSIVE
"RT @KattWilliams: A MILF is a sexy ass mom over 35. If you're 20, you're just a bitch with a baby",1,OFFENSIVE
Yo bitch I had fun with that,1,OFFENSIVE
Sweetheart to a lady but I'm hard on a hoe! ,1,OFFENSIVE
@USER @USER @USER Because some people are bastards. You're hopelessly na ve if you think plenty of frauds won't take advantage of this law change for malign purposes.,1,OFFENSIVE
@Darth_Maxwell dude I was pissed but then looking at it I fucking died at least I'm the most yoked ape ,1,OFFENSIVE
@kuhnatekuhnite @studlydubly talkin' bout bitches gettin' butthurt am i right?!,1,OFFENSIVE
Nobody is going to say anything about how unloyal Sterling's side bitch is?,1,OFFENSIVE
RT @_blkarab24: Whats a bad bitch to a queen with Goals ,1,OFFENSIVE
@SkippyLongDick i will literally confront some bitch asses! Fo reall. Trill.,1,OFFENSIVE
RT @DaBXkIdDjoE: Bunch of insecure bitches out here,1,OFFENSIVE
RT @JaredFayne_54: And apparently I sound like a country hick. Perks of being from Kentucky,1,OFFENSIVE
"RT @femaIes: ""nah go talk to ur hoes since u dont wanna text back n shit"" http://t.co/2GgLYHm8qC",1,OFFENSIVE
@USER So you realize what a fool you are making of yourself with your weird obsession over #SusanSarandon Maybe do some research b4 spouting off nonsense.,1,OFFENSIVE
@USER That one sucks bc he is so hit or miss,1,OFFENSIVE
@woahrach thanks bitch,1,OFFENSIVE
Precisely RT @BrandNewAndrew: @Harold: Soon as y'all break up is when she starts doing the shit she swore she'd never do like being a hoe,1,OFFENSIVE
13% shy65% bitch22% homosexual,1,OFFENSIVE
Fuck her pussy fuck her mouth fuck her ass cause she nasty,1,OFFENSIVE
"RT @TazheAdorn: Yall ladies ever have on a tank top or something . . and like one of your nips was just chilling outside the shirt, and you d ",1,OFFENSIVE
Steve McNair got murdered by his side bitch man life is crazy,1,OFFENSIVE
RT @DearAwkward: That awkward moment when you hold the door for someone and they use the door next to it.. Like bitch you better back th ...,1,OFFENSIVE
RT @NenosMarma: @andrewzoudo @tonykivarkis so hes retarded and gay.. What a mix ,1,OFFENSIVE
"Oh ""@SoNi99a_: i hope Dre falls dickhole first into my pussy """,1,OFFENSIVE
ANTI-ANTIFA IS BALLS,1,OFFENSIVE
yet this nigga still checkin up on his old hoes.....,1,OFFENSIVE
@Tee_Bizzle shut up bitch,1,OFFENSIVE
@USER She should start kneeling before matches and talk about how oppressed she is. Its getting deep in America with all the BS the liberal nuts are throwing up,1,OFFENSIVE
"RT @drphilDONTEhue: Don't curve the man today, in whom you may need to eat your pussy tomorrow",1,OFFENSIVE
@USER @USER The pope is Satan incarnate,1,OFFENSIVE
 Foh RT @MizzCreme: #IDGT RT @eTheHustla: Good pussy don't neva get tired!!!,1,OFFENSIVE
@USER @USER She is such a disgusting hypocrite!,1,OFFENSIVE
Dat bitch wild as shit lls,1,OFFENSIVE
RT @Chaaaauncey: Top 5 Cartoon bitches id fuck1. Shego2. Dexters mom3. Lola bunny4. Jessica rabbit5. Timmy turner's mom,1,OFFENSIVE
"RT @HUMOR18plus_: ""rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe "" http://t.co/VsY3ejFZHF",1,OFFENSIVE
"@DignifiedPurity LMAOOO @ ""black fag""..... why did I misread that??... I'm blocking you",1,OFFENSIVE
"RT @LissetElisa: Juan likes black girls monday - wednesday, spanish girls thursday and friday, and white bitches on the weekend tbb",1,OFFENSIVE
